LINK_ID,sped,baseline_median_speed,baseline_quality,traffic_weight,longitude,latitude,traffic_reference_dt,traffic_reference_time
4060059900,31,37.0,sufficient,0.16216216216216217,126.56967871727744,33.25358371164692,2026091523,2026-09-15 23:00
4050388100,11,17.0,sufficient,0.3529411764705882,126.18259713184688,33.344440038975456,2026091523,2026-09-15 23:00
4050155901,22,24.5,sufficient,0.10204081632653061,126.45507242032244,33.50089215198858,2026091523,2026-09-15 23:00
4060098607,22,22.5,sufficient,0.022222222222222254,126.42346282872118,33.25258432073195,2026091523,2026-09-15 23:00
4050205700,22,25.0,sufficient,0.12,126.52206227588904,33.515778632774804,2026091523,2026-09-15 23:00
4050340100,6,9.5,sufficient,0.368421052631579,126.52878129065174,33.512443403069646,2026091523,2026-09-15 23:00
4050190200,16,16.5,sufficient,0.030303030303030276,126.51988599563325,33.51354068848417,2026091523,2026-09-15 23:00
4060274700,26,39.5,sufficient,0.3417721518987342,126.93144536636495,33.46350418131201,2026091523,2026-09-15 23:00
4060059800,16,16.5,sufficient,0.030303030303030276,126.56904153320886,33.253202270372924,2026091523,2026-09-15 23:00
4050388000,30,31.5,sufficient,0.04761904761904767,126.18269696884032,33.34443376146985,2026091523,2026-09-15 23:00
4050175400,16,19.0,sufficient,0.1578947368421053,126.52588689387449,33.50847079504467,2026091523,2026-09-15 23:00
4060043400,15,19.0,sufficient,0.21052631578947367,126.5696144616172,33.24616365708941,2026091523,2026-09-15 23:00
4060098508,13,14.0,sufficient,0.0714285714285714,126.42334754944704,33.25262211317388,2026091523,2026-09-15 23:00
4050406200,14,23.5,sufficient,0.4042553191489362,126.20105909356826,33.36378090749388,2026091523,2026-09-15 23:00
4050601500,22,22.5,sufficient,0.022222222222222254,126.66981328072096,33.54068615271521,2026091523,2026-09-15 23:00
4050190100,8,12.0,sufficient,0.33333333333333337,126.52001166496984,33.51351140050025,2026091523,2026-09-15 23:00
4050599600,7,21.0,sufficient,0.6666666666666667,126.6694024803657,33.54054340919647,2026091523,2026-09-15 23:00
4050206003,6,31.5,sufficient,0.8095238095238095,126.506850060022,33.51643482553365,2026091523,2026-09-15 23:00
4050206001,7,35.0,sufficient,0.8,126.50793323395558,33.516407833194975,2026091523,2026-09-15 23:00
4060509800,11,35.5,sufficient,0.6901408450704225,126.9237398704568,33.43530481250962,2026091523,2026-09-15 23:00
4060085900,25,29.5,sufficient,0.15254237288135597,126.57192113125132,33.2525445979851,2026091523,2026-09-15 23:00
4060079200,14,16.0,sufficient,0.125,126.5683762281045,33.25265697005379,2026091523,2026-09-15 23:00
4060143300,22,23.0,sufficient,0.04347826086956519,126.56070734590922,33.2456108204806,2026091523,2026-09-15 23:00
4050611900,42,42.5,sufficient,0.0117647058823529,126.8024106525752,33.55260194121207,2026091523,2026-09-15 23:00
4050605200,21,22.0,sufficient,0.045454545454545414,126.66410370927632,33.54335824924049,2026091523,2026-09-15 23:00
4060142304,21,23.5,sufficient,0.1063829787234043,126.55762271958076,33.24899047096132,2026091523,2026-09-15 23:00
4060143202,26,28.0,sufficient,0.0714285714285714,126.55664401064108,33.24764454558872,2026091523,2026-09-15 23:00
4060059500,24,26.0,sufficient,0.07692307692307687,126.57220843827434,33.25140102967149,2026091523,2026-09-15 23:00
4060043102,21,22.0,sufficient,0.045454545454545414,126.56935376514956,33.24480940007585,2026091523,2026-09-15 23:00
4050198600,18,19.5,sufficient,0.07692307692307687,126.51946341275242,33.515318192575954,2026091523,2026-09-15 23:00
4050205300,13,16.5,sufficient,0.21212121212121215,126.51944877612776,33.51594389638318,2026091523,2026-09-15 23:00
